@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric

@data
4542,'2019/09/19 12:48:35:786',40,-7696760,-6446948,-6118238,-6052187,-6183773,-6512480,-7038309,-7629930,-8287601,-9601658,-7170672,-5855580,-5592662,-5526869,-5724247,-5987162,-6316127,-6907751,-7565421,-9537666,-6907756,-5723736,-5461077,-5526613,-5790040,-5921883,-6250592,-6711142,-7764086,-9605519,-6908012,-5790042,-7632244,-11909304,-7439238,-6912638,-7636361,-8426393,-9280928,-10267049,-6974061,-6645093,-15066852,-12639454,-10733001,-9681598,-9548985,-9875380,-10399150,-10397091,-6908523,-6381921,-14737631,-13624807,-11784661,-10929610,-10469574,-10927811,-10596786,-10002334,-8684419,-8158332,-7171437,-8684677,-8225668,-8161161,-8753812,-9411999,-10595500,-11450293,-9144971,-10593186,-7697781,-7566452,-7698038,-7763830,-7895416,-8092795,-9079432,-10132119,-8618113,-8487553,-7500402,-7503246,-6918360,-7179981,-8818085,-10849151,-10850437,-11380127,-8946308,-8486526,-8289148,-8356234,-8689356,-8165588,-9804986,-13015945,-13082510,-13411992,1
4543,'2019/09/19 12:48:35:820',40,-7696761,-6381412,-6118238,-5986651,-6183772,-6512480,-7038053,-7564394,-8287601,-9536123,-7170928,-5855579,-5592662,-5526869,-5724247,-5921627,-6316127,-6907750,-7499885,-9537410,-6842219,-5658200,-5461077,-5526869,-5790040,-5921883,-6316128,-6711142,-7764086,-9605518,-6842475,-5790041,-7632244,-11844024,-7439238,-6912895,-7702411,-8492442,-9346977,-10267306,-6974061,-6645092,-15197925,-12639454,-10733259,-9878720,-9549499,-9875380,-10398893,-10331042,-6908522,-6381921,-14737631,-13625064,-11719124,-10929610,-10469574,-10862275,-10530993,-10002334,-8618883,-8158332,-7171437,-8619396,-8291204,-8095367,-8753555,-9411998,-10529964,-11384501,-9144971,-10593187,-7632245,-7566453,-7698039,-7763830,-7895416,-8158331,-9013896,-10131862,-8618113,-8553090,-7500402,-7437710,-6983895,-7180237,-8817829,-10849151,-10850437,-11445663,-8946308,-8486270,-8223868,-8356234,-8624074,-8165589,-9804987,-13015945,-13082766,-13477527,1
4544,'2019/09/19 12:48:35:852',40,-7696505,-6446948,-6118238,-5986651,-6183772,-6512480,-6972517,-7695210,-8287602,-9601658,-7170672,-5855579,-5592663,-5592405,-5724247,-5921626,-6316127,-6907750,-7499884,-9472130,-6842220,-5658200,-5461077,-5461333,-5790040,-5921883,-6250591,-6776679,-7764086,-9539982,-6842475,-5790041,-7698037,-11844024,-7373959,-7044481,-7833741,-8558237,-9412770,-10398636,-6974060,-6579556,-15198182,-12705247,-10799308,-9878464,-9549755,-9809843,-10333357,-10265248,-6973803,-6316128,-14606302,-13625064,-11718868,-10995145,-10469574,-10927555,-10530994,-9936798,-8684419,-8158333,-7105901,-8553347,-8225411,-8160904,-8688019,-9411743,-10595499,-11384501,-9144971,-10592931,-7632500,-7566452,-7698038,-7763830,-7895416,-8158331,-9013896,-10132118,-8618113,-8487553,-7500401,-7502990,-6918359,-7114701,-8818085,-10849150,-10784901,-11445663,-8880771,-8486526,-8289404,-8355979,-8624075,-8165588,-9870521,-12950410,-13148046,-13346455,1
4545,'2019/09/19 12:48:35:886',40,-7696505,-6446948,-6118238,-5986651,-6183772,-6512480,-6972517,-7695210,-8287602,-9601658,-7170672,-5855579,-5592663,-5592405,-5724247,-5921626,-6316127,-6907750,-7499884,-9472130,-6842220,-5658200,-5461077,-5461333,-5790040,-5921883,-6250591,-6776679,-7764086,-9539982,-6842475,-5790041,-7698037,-11844024,-7373959,-7044481,-7833741,-8558237,-9412770,-10398636,-6974060,-6579556,-15198182,-12705247,-10799308,-9878464,-9549755,-9809843,-10333357,-10265248,-6973803,-6316128,-14606302,-13625064,-11718868,-10995145,-10469574,-10927555,-10530994,-9936798,-8684419,-8158333,-7105901,-8553347,-8225411,-8160904,-8688019,-9411743,-10595499,-11384501,-9144971,-10592931,-7632500,-7566452,-7698038,-7763830,-7895416,-8158331,-9013896,-10132118,-8618113,-8487553,-7500401,-7502990,-6918359,-7114701,-8818085,-10849150,-10784901,-11445663,-8880771,-8486526,-8289404,-8355979,-8624075,-8165588,-9870521,-12950410,-13148046,-13346455,1
4546,'2019/09/19 12:48:35:919',40,-7631225,-6381412,-6118238,-5986651,-6183772,-6512480,-6972773,-7629930,-8287600,-9536123,-7170672,-5855579,-5592662,-5526869,-5724247,-5921626,-6316127,-6907750,-7499885,-9406594,-6842220,-5658200,-5461077,-5526869,-5724504,-5921883,-6316128,-6711398,-7764086,-9605519,-6842219,-5790041,-7698038,-11844024,-7439752,-7110530,-7899792,-8624287,-9413028,-10464429,-6974060,-6579300,-15132646,-12770784,-10865101,-9878464,-9549755,-9809844,-10267564,-10264991,-6908523,-6250592,-14540509,-13690600,-11784404,-10995146,-10535366,-10862275,-10465458,-9936798,-8618883,-8158333,-7040107,-8422017,-8225154,-8095367,-8753555,-9346464,-10595500,-11450037,-9144971,-10592931,-7632245,-7566453,-7698038,-7763830,-7895416,-8158331,-8948359,-10132119,-8552577,-8487553,-7500402,-7502990,-6918359,-7114445,-8818085,-10849151,-10785156,-11445663,-8880771,-8486270,-8223867,-8355979,-8623820,-8165588,-9804987,-12884873,-13082766,-13411992,1
4547,'2019/09/19 12:48:35:953',40,-7696505,-6381412,-6118238,-6052187,-6183772,-6512480,-7038053,-7629931,-8353137,-9470843,-7170928,-5855579,-5592663,-5592405,-5724247,-5921626,-6316128,-6907750,-7565165,-9472130,-6842220,-5658456,-5461076,-5526613,-5724504,-5921883,-6250591,-6776679,-7764343,-9539982,-6842219,-5790041,-7763574,-11909818,-7505545,-7176324,-8031377,-8690079,-9544356,-10530222,-6974060,-6579044,-15132389,-12902113,-10996430,-9813440,-9484220,-9809587,-10267308,-10199198,-6974059,-6250335,-14474459,-13756136,-11784405,-10995146,-10600903,-10927811,-10531250,-10002334,-8684419,-8158333,-7039851,-8290175,-8159361,-8095624,-8753555,-9411999,-10595500,-11384501,-9079435,-10593187,-7632245,-7566452,-7698038,-7763830,-7895416,-8158331,-9013895,-10197655,-8618113,-8553089,-7500402,-7502990,-6983640,-7114446,-8818085,-10849150,-10850437,-11510944,-8946307,-8486526,-8289404,-8421515,-8624075,-8100308,-9870522,-12819594,-13082767,-13411991,1
4548,'2019/09/19 12:48:35:987',40,-7696761,-6446948,-6117982,-6052187,-6183772,-6512480,-6972517,-7564394,-8352880,-9536122,-7170672,-5855579,-5657943,-5526869,-5724247,-5987163,-6316127,-6907750,-7499885,-9472129,-6842219,-5658200,-5461077,-5526869,-5724248,-5921883,-6250591,-6776935,-7764343,-9539982,-6908011,-5790041,-7763830,-11909818,-7571339,-7242373,-8097170,-8756128,-9544614,-10596014,-6974060,-6513507,-15066596,-12902626,-11127759,-9747905,-9549756,-9743795,-10201771,-10067869,-6973803,-6184799,-14342873,-13756393,-11784661,-10995146,-10600903,-10927811,-10531250,-9936798,-8618883,-8158333,-6974058,-8158589,-7962496,-8030088,-8753812,-9412256,-10529964,-11384501,-9144971,-10593186,-7632244,-7566452,-7698038,-7763574,-7895416,-8158331,-9013896,-10132119,-8552833,-8553090,-7565938,-7437710,-6983640,-7114445,-8817829,-10849150,-10785156,-11445663,-8880771,-8420990,-8289148,-8356235,-8689355,-8100309,-9870523,-12950409,-13082766,-13411991,1
4549,'2019/09/19 12:48:36:019',40,-7696761,-6446948,-6117982,-6052187,-6183772,-6512480,-6972517,-7564394,-8352880,-9536122,-7170672,-5855579,-5657943,-5526869,-5724247,-5987163,-6316127,-6907750,-7499885,-9472129,-6842219,-5658200,-5461077,-5526869,-5724248,-5921883,-6250591,-6776935,-7764343,-9539982,-6908011,-5790041,-7763830,-11909818,-7571339,-7242373,-8097170,-8756128,-9544614,-10596014,-6974060,-6513507,-15066596,-12902626,-11127759,-9747905,-9549756,-9743795,-10201771,-10067869,-6973803,-6184799,-14342873,-13756393,-11784661,-10995146,-10600903,-10927811,-10531250,-9936798,-8618883,-8158333,-6974058,-8158589,-7962496,-8030088,-8753812,-9412256,-10529964,-11384501,-9144971,-10593186,-7632244,-7566452,-7698038,-7763574,-7895416,-8158331,-9013896,-10132119,-8552833,-8553090,-7565938,-7437710,-6983640,-7114445,-8817829,-10849150,-10785156,-11445663,-8880771,-8420990,-8289148,-8356235,-8689355,-8100309,-9870523,-12950409,-13082766,-13411991,1
4550,'2019/09/19 12:48:36:052',40,-7696761,-6446948,-6118238,-5986651,-6183772,-6512224,-6972517,-7629930,-8287601,-9536122,-7170928,-5855579,-5592663,-5592406,-5658711,-5921626,-6316127,-6907750,-7499884,-9471874,-6842220,-5658200,-5461077,-5526869,-5724248,-5921883,-6250591,-6776935,-7764344,-9539983,-6842219,-5724505,-7829624,-11844282,-7571596,-7373703,-8097684,-8821666,-9675942,-10661807,-6974060,-6447971,-15066597,-12968419,-11259088,-9747647,-9483963,-9743794,-10201514,-10002075,-6908266,-6184543,-14211031,-13887721,-11850453,-11060682,-10600903,-10927811,-10596786,-9936541,-8618883,-8158332,-6908266,-7961211,-7962239,-8095881,-8688533,-9412256,-10529964,-11384502,-9079435,-10593186,-7632245,-7566452,-7698038,-7763830,-7895416,-8158332,-8948359,-10132119,-8618113,-8487553,-7500401,-7437710,-6918104,-7179981,-8817829,-10849151,-10784901,-11445663,-8946308,-8420734,-8289148,-8355978,-8623819,-8165588,-9804987,-12885129,-13017230,-13346455,1
4551,'2019/09/19 12:48:36:086',40,-7696760,-6446948,-6118238,-5986651,-6183516,-6512480,-6972772,-7564394,-8287600,-9470588,-7170672,-5855579,-5592662,-5592405,-5724247,-5921626,-6316127,-6842470,-7565420,-9472129,-6842220,-5658200,-5461077,-5526869,-5724248,-5921883,-6250591,-6776936,-7764344,-9539982,-6842219,-5790041,-7960953,-11778746,-7637645,-7439753,-8163734,-8953251,-9741735,-10727857,-6974061,-6513251,-15066596,-13230821,-11324881,-9616575,-9483450,-9678001,-10135721,-10067099,-6973803,-6184542,-14079701,-13953514,-11915990,-11126219,-10666695,-10993347,-10596786,-9936541,-8618883,-8158333,-6908265,-7829625,-7896703,-8096138,-8688533,-9346977,-10529964,-11319221,-9144971,-10592930,-7632244,-7566452,-7698038,-7763830,-7895416,-8158331,-9013896,-10197655,-8618113,-8553090,-7500401,-7503245,-6983894,-7114445,-8817829,-10849150,-10850436,-11511199,-8880771,-8420734,-8223611,-8290442,-8623819,-8165588,-9870522,-12950409,-13082511,-13411991,1
4552,'2019/09/19 12:48:36:119',40,-7696760,-6446948,-6118238,-5986651,-6183516,-6512480,-6972772,-7564394,-8287600,-9470588,-7170672,-5855579,-5592662,-5592405,-5724247,-5921626,-6316127,-6842470,-7565420,-9472129,-6842220,-5658200,-5461077,-5526869,-5724248,-5921883,-6250591,-6776936,-7764344,-9539982,-6842219,-5790041,-7960953,-11778746,-7637645,-7439753,-8163734,-8953251,-9741735,-10727857,-6974061,-6513251,-15066596,-13230821,-11324881,-9616575,-9483450,-9678001,-10135721,-10067099,-6973803,-6184542,-14079701,-13953514,-11915990,-11126219,-10666695,-10993347,-10596786,-9936541,-8618883,-8158333,-6908265,-7829625,-7896703,-8096138,-8688533,-9346977,-10529964,-11319221,-9144971,-10592930,-7632244,-7566452,-7698038,-7763830,-7895416,-8158331,-9013896,-10197655,-8618113,-8553090,-7500401,-7503245,-6983894,-7114445,-8817829,-10849150,-10850436,-11511199,-8880771,-8420734,-8223611,-8290442,-8623819,-8165588,-9870522,-12950409,-13082511,-13411991,1
4553,'2019/09/19 12:48:36:153',40,-7631225,-6381412,-6117982,-6052187,-6183772,-6512224,-6972517,-7564394,-8352880,-9601659,-7170672,-5855579,-5592662,-5526869,-5724247,-5921626,-6316127,-6842214,-7565420,-9472129,-6907756,-5658200,-5461077,-5526869,-5724504,-5921883,-6250591,-6777193,-7764600,-9408911,-6907755,-5789785,-7960953,-11844538,-7703438,-7440266,-8295320,-9019044,-9807529,-10793650,-6974060,-6447714,-15066596,-13296871,-11390673,-9616318,-9417913,-9612208,-10069927,-9870233,-6908267,-6184543,-13948115,-14150380,-11916246,-11060939,-10666695,-10993604,-10596530,-9936541,-8684419,-8158332,-6908265,-7698039,-7831167,-8096139,-8688791,-9412513,-10529965,-11318966,-9144971,-10592930,-7632244,-7566452,-7698039,-7763830,-7895416,-8158332,-9013895,-10197656,-8618113,-8553089,-7500401,-7437454,-6918104,-7114446,-8883365,-10849150,-10719365,-11511198,-8946308,-8486270,-8289148,-8355978,-8624074,-8165588,-9804987,-12884873,-13082511,-13411990,1
4554,'2019/09/19 12:48:36:186',40,-7696760,-6446948,-6117982,-5986651,-6118236,-6512224,-6972516,-7629930,-8287600,-9470587,-7170672,-5855579,-5592406,-5526869,-5724247,-5921626,-6316127,-6907750,-7499884,-9472130,-6907755,-5658200,-5461077,-5526613,-5789784,-5921883,-6250848,-6842729,-7764602,-9474446,-6842475,-5789785,-7960953,-11713209,-7769488,-7571597,-8361370,-9150630,-9939114,-10859444,-6974060,-6447458,-15000803,-13493993,-11456466,-9484990,-9417657,-9546415,-9938598,-9869975,-6973803,-6184542,-13882322,-14281708,-12047318,-11126475,-10732232,-11124676,-10662322,-9870749,-8618627,-8158333,-6842473,-7566709,-7831168,-8096396,-8754583,-9346979,-10464429,-11318965,-9079691,-10592930,-7632245,-7566452,-7698039,-7763830,-7960952,-8092795,-8948359,-10197912,-8552577,-8487553,-7500402,-7437455,-6918358,-7114446,-8883365,-10783614,-10719365,-11510943,-8880771,-8486270,-8223867,-8355979,-8689356,-8100309,-9870521,-13015946,-13016974,-13346455,1
4555,'2019/09/19 12:50:45:767',41,-7762297,-6446948,-6183775,-6184286,-6446945,-6841446,-7367531,-8024688,-8616822,-9799296,-7236464,-5921371,-5723992,-5790041,-5987419,-6316128,-6776678,-7302765,-7763314,-8747636,-6973292,-5723993,-5592663,-5790041,-6053213,-6316385,-6711142,-7105900,-7565936,-8419702,-6907756,-5855835,-8421248,-14541024,-9873578,-6915209,-7108216,-7370359,-7500913,-8157300,-7039597,-6184799,-14539996,-14740717,-12112083,-10339012,-9745079,-9413029,-8948875,-8814974,-6974059,-6250592,-10132121,-14607074,-12898515,-11188926,-10068645,-10068129,-10659235,-9275524,-8750213,-8224382,-6974059,-7039595,-7368559,-7565938,-7763574,-7895416,-9277581,-9605517,-9144971,-10658979,-7895416,-7698038,-7829624,-7895417,-8092539,-8289917,-8685187,-9868431,-8552833,-8618882,-7631987,-7634574,-7180758,-7311564,-8818343,-10784128,-10588036,-11180948,-9012100,-8552319,-8420477,-8422027,-8689870,-8166358,-9871037,-13016204,-13213840,-13477784,0
4556,'2019/09/19 12:50:45:800',41,-7762297,-6446948,-6183775,-6184286,-6446945,-6841446,-7367531,-8024688,-8616822,-9799296,-7236464,-5921371,-5723992,-5790041,-5987419,-6316128,-6776678,-7302765,-7763314,-8747636,-6973292,-5723993,-5592663,-5790041,-6053213,-6316385,-6711142,-7105900,-7565936,-8419702,-6907756,-5855835,-8421248,-14541024,-9873578,-6915209,-7108216,-7370359,-7500913,-8157300,-7039597,-6184799,-14539996,-14740717,-12112083,-10339012,-9745079,-9413029,-8948875,-8814974,-6974059,-6250592,-10132121,-14607074,-12898515,-11188926,-10068645,-10068129,-10659235,-9275524,-8750213,-8224382,-6974059,-7039595,-7368559,-7565938,-7763574,-7895416,-9277581,-9605517,-9144971,-10658979,-7895416,-7698038,-7829624,-7895417,-8092539,-8289917,-8685187,-9868431,-8552833,-8618882,-7631987,-7634574,-7180758,-7311564,-8818343,-10784128,-10588036,-11180948,-9012100,-8552319,-8420477,-8422027,-8689870,-8166358,-9871037,-13016204,-13213840,-13477784,0
4557,'2019/09/19 12:50:45:833',41,-7762298,-6446948,-6184031,-6249566,-6446945,-6841446,-7433068,-7959153,-8682103,-9734016,-7170928,-5921371,-5723992,-5790041,-5987420,-6250591,-6776678,-7302764,-7763314,-8681844,-6907756,-5723993,-5658199,-5789785,-6053213,-6316385,-6711142,-7105900,-7500656,-8419957,-6842475,-5855834,-8289918,-14475230,-9938858,-6915208,-7108216,-7304822,-7500913,-8091764,-7039597,-6184799,-14474203,-14740717,-12046546,-10273475,-9744822,-9413286,-8949131,-8815230,-6974059,-6316128,-10132378,-14673123,-12964308,-11254719,-10200231,-10068129,-10790821,-9275782,-8750213,-8289918,-6974059,-7039851,-7368559,-7500402,-7698037,-7895416,-9277068,-9736846,-9144971,-10658723,-7895416,-7698038,-7829624,-7960953,-8027002,-8289917,-8684931,-9868433,-8552577,-8618882,-7631987,-7634318,-7180758,-7377100,-8883878,-10849408,-10719109,-11115410,-8946564,-8617856,-8355198,-8487563,-8755405,-8231638,-9871038,-13016458,-13213840,-13477784,0
4558,'2019/09/19 12:50:45:866',41,-7696762,-6446948,-6183775,-6249566,-6446945,-6841702,-7367531,-8024689,-8616824,-9799296,-7236464,-5921371,-5723992,-5790041,-5987420,-6250848,-6776678,-7302509,-7828851,-8747636,-6907756,-5723993,-5592663,-5790041,-6053213,-6316385,-6711142,-7105900,-7566192,-8419701,-6908012,-5921371,-8750468,-14804196,-9544614,-6914953,-7173753,-7370359,-7500914,-8157301,-7039597,-6250335,-15000547,-14412266,-11849425,-10273218,-9744565,-9413285,-9014925,-8946559,-6974059,-6316128,-10395294,-14541795,-12767442,-11189182,-10266023,-10068386,-10856871,-9342344,-8750469,-8289662,-6974059,-7105131,-7303023,-7500402,-7698037,-7895417,-9277581,-9934996,-9144971,-10658724,-7895416,-7698038,-7829624,-7895417,-8027002,-8289918,-8684931,-10198683,-8552833,-8618883,-7631987,-7634574,-7115478,-7311820,-8818342,-10849409,-10588036,-11246484,-9012101,-8617599,-8355197,-8487563,-8689869,-8231894,-9871038,-13081739,-13148303,-13477784,0
4559,'2019/09/19 12:50:45:899',41,-7696762,-6446948,-6183775,-6249566,-6446945,-6841702,-7367531,-8024689,-8616824,-9799296,-7236464,-5921371,-5723992,-5790041,-5987420,-6250848,-6776678,-7302509,-7828851,-8747636,-6907756,-5723993,-5592663,-5790041,-6053213,-6316385,-6711142,-7105900,-7566192,-8419701,-6908012,-5921371,-8750468,-14804196,-9544614,-6914953,-7173753,-7370359,-7500914,-8157301,-7039597,-6250335,-15000547,-14412266,-11849425,-10273218,-9744565,-9413285,-9014925,-8946559,-6974059,-6316128,-10395294,-14541795,-12767442,-11189182,-10266023,-10068386,-10856871,-9342344,-8750469,-8289662,-6974059,-7105131,-7303023,-7500402,-7698037,-7895417,-9277581,-9934996,-9144971,-10658724,-7895416,-7698038,-7829624,-7895417,-8027002,-8289918,-8684931,-10198683,-8552833,-8618883,-7631987,-7634574,-7115478,-7311820,-8818342,-10849409,-10588036,-11246484,-9012101,-8617599,-8355197,-8487563,-8689869,-8231894,-9871038,-13081739,-13148303,-13477784,0
4560,'2019/09/19 12:50:45:933',41,-7762297,-6446948,-6183775,-6249567,-6446945,-6906982,-7433068,-8617854,-10198168,-12041143,-7170928,-5921372,-5723992,-5790041,-5987420,-6316384,-6776678,-7303021,-8487551,-10395547,-6907755,-5789529,-5658199,-5790041,-6053213,-6316385,-6711143,-7171436,-7566192,-8419702,-6842475,-5921371,-10000535,-15199468,-9216164,-6914953,-7173752,-7436152,-7435120,-8223608,-7039853,-6250592,-15855855,-14083558,-11718097,-10273475,-9810101,-9347493,-9014923,-9078915,-6974059,-6316128,-10921638,-14476002,-12701906,-11188669,-10265766,-10134179,-10988200,-9539467,-8816005,-8289918,-7039851,-7039851,-7368559,-7566194,-7763830,-8093308,-9673626,-10067354,-9144971,-10658724,-7895417,-7763574,-7829624,-7961209,-8488067,-9411482,-9677741,-9480876,-8552577,-8618883,-7631987,-7634573,-7115223,-7311821,-9015722,-11312787,-11381926,-11842222,-9012101,-8552319,-8355197,-8487563,-8755405,-8231895,-9936574,-13016460,-13214097,-13543321,0
4561,'2019/09/19 12:50:45:966',41,-7762298,-6446948,-6184031,-6249567,-6512481,-7368303,-9606806,-10988715,-11515058,-12237751,-7236464,-5921116,-5723992,-5790041,-6052956,-6514020,-7237487,-9344918,-11122357,-11910330,-6908011,-5724249,-5658199,-5790041,-6118749,-6382177,-6776935,-7171693,-7566193,-8683388,-6908011,-5921371,-10197915,-15331054,-9348007,-6980745,-7239545,-7501944,-7697779,-9145223,-7039853,-6645350,-16185591,-14215144,-11849938,-10339268,-10007480,-9808043,-9606803,-9671566,-6974315,-6316384,-11711154,-14673381,-12767699,-11057340,-10200229,-10200228,-11054250,-9737360,-8750469,-8289919,-6974315,-7105387,-7303023,-7500658,-7698294,-7961209,-9540497,-10132119,-9144972,-10658724,-7895416,-7763574,-7895160,-8291203,-8423303,-8757152,-8560802,-9541523,-8618113,-8618883,-7631988,-7634574,-7181014,-8036049,-9875389,-10661033,-11709860,-11642786,-9012101,-8552320,-8355197,-8487563,-8690125,-8231895,-9871296,-13016461,-13148561,-13412249,0
4562,'2019/09/19 12:50:46:004',41,-7762298,-6446948,-6184031,-6249567,-6512481,-7368303,-9606806,-10988715,-11515058,-12237751,-7236464,-5921116,-5723992,-5790041,-6052956,-6514020,-7237487,-9344918,-11122357,-11910330,-6908011,-5724249,-5658199,-5790041,-6118749,-6382177,-6776935,-7171693,-7566193,-8683388,-6908011,-5921371,-10197915,-15331054,-9348007,-6980745,-7239545,-7501944,-7697779,-9145223,-7039853,-6645350,-16185591,-14215144,-11849938,-10339268,-10007480,-9808043,-9606803,-9671566,-6974315,-6316384,-11711154,-14673381,-12767699,-11057340,-10200229,-10200228,-11054250,-9737360,-8750469,-8289919,-6974315,-7105387,-7303023,-7500658,-7698294,-7961209,-9540497,-10132119,-9144972,-10658724,-7895416,-7763574,-7895160,-8291203,-8423303,-8757152,-8560802,-9541523,-8618113,-8618883,-7631988,-7634574,-7181014,-8036049,-9875389,-10661033,-11709860,-11642786,-9012101,-8552320,-8355197,-8487563,-8690125,-8231895,-9871296,-13016461,-13148561,-13412249,0
4563,'2019/09/19 12:50:46:032',41,-7762297,-6446948,-6184031,-6184287,-6512738,-7105131,-8223869,-8947846,-9933969,-11510941,-7236464,-5921372,-5723992,-5790041,-6250849,-8621454,-9608863,-11518660,-11912646,-11711151,-6907756,-5789785,-5658200,-5789785,-6119006,-6382177,-6842985,-7369073,-7698035,-9275524,-6908011,-5921628,-10263708,-15133417,-9874349,-7243917,-7502716,-7633531,-8093050,-9737360,-7039853,-6908008,-15921906,-14478315,-12112597,-10536391,-10533309,-10531252,-10001561,-9737102,-6974316,-6316384,-11974326,-14871017,-12899285,-11057597,-10200231,-10200230,-11119785,-9802896,-8750469,-8289918,-7039851,-7105387,-7368559,-7566195,-7763830,-7961209,-9540497,-10131863,-9210507,-10658980,-7895417,-7763575,-7895161,-8093053,-8423818,-8428189,-8819602,-9472904,-8618113,-8618883,-7632244,-7634573,-7312598,-8891595,-9546934,-11053475,-11248283,-10591126,-8946564,-8552320,-8355197,-8422027,-8624589,-8231895,-9871294,-13081996,-13083025,-13150364,0
4564,'2019/09/19 12:50:46:065',41,-7762298,-6446948,-6184031,-6249823,-6512738,-6973031,-7630704,-8354425,-9800839,-11576477,-7236465,-5921371,-5723992,-5790041,-6778221,-9214876,-10202543,-11453380,-11713979,-11513258,-6907756,-5723993,-5658200,-5790041,-6119006,-6382178,-7172464,-7764602,-7961207,-9539210,-6908012,-5921371,-10197915,-14869988,-10334643,-7507089,-7699839,-7830652,-8290429,-9868947,-7039853,-6842216,-15527147,-14675437,-12441304,-10536390,-10336701,-10793911,-10067353,-9802894,-7039596,-6316384,-11974325,-15002602,-12965335,-11123647,-10200487,-10265765,-11119786,-9868688,-8750469,-8289918,-6974315,-7039851,-7303023,-7566195,-7698294,-7961209,-9474704,-10132118,-9144971,-10658724,-7895417,-7763831,-7895417,-8093053,-8491668,-8230810,-8686217,-9736333,-8618113,-8618883,-7631988,-7569038,-7641811,-8891588,-9481397,-10856612,-10394261,-10064525,-9012101,-8552320,-8355198,-8553099,-8690125,-8297431,-9936831,-13016460,-13017745,-12560287,0
